2014-11-28 14:02:59,107 [main] INFO  org.jacademie.dao.ClientDao - Finding Client with id : 2...
2014-11-28 14:02:59,107 [main] INFO  org.jacademie.dao.ClientDao - Client found : Entreprise [siret=LEntreprise, Client [id=2, numeroClient=2000]]
2014-11-28 14:02:59,107 [main] INFO  org.jacademie.LiveMain - Entreprise [siret=LEntreprise, Client [id=2, numeroClient=2000]]
2014-11-28 15:00:22,443 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Particulier [nom=Dupont, prenom=Jean, Client [id=null, numeroClient=1000]]...
2014-11-28 15:00:22,534 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-11-28 15:00:22,534 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Entreprise [siret=LEntreprise, Client [id=null, numeroClient=2000]]...
2014-11-28 15:00:22,534 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-11-28 15:01:21,222 [main] INFO  org.jacademie.dao.ClientDao - Finding Client with id : 1...
2014-11-28 15:01:21,313 [main] INFO  org.jacademie.dao.ClientDao - Client found : Particulier [nom=Dupont, prenom=Jean, Client [id=1, numeroClient=1000]]
2014-11-28 15:01:21,313 [main] INFO  org.jacademie.LiveMain - Particulier [nom=Dupont, prenom=Jean, Client [id=1, numeroClient=1000]]
2014-11-28 15:01:21,313 [main] INFO  org.jacademie.dao.ClientDao - Finding Client with id : 2...
2014-11-28 15:01:21,313 [main] INFO  org.jacademie.dao.ClientDao - Client found : Entreprise [siret=LEntreprise, Client [id=2, numeroClient=2000]]
2014-11-28 15:01:21,313 [main] INFO  org.jacademie.LiveMain - Entreprise [siret=LEntreprise, Client [id=2, numeroClient=2000]]
2014-11-28 15:50:40,328 [main] INFO  org.jacademie.dao.CommandeDao - Creating CommandeStatus : org.jacademie.domain.CommandeStatus@616ac46a...
2014-11-28 15:50:40,409 [main] INFO  org.jacademie.dao.CommandeDao - CommandeStatus created.
2014-11-28 15:50:40,409 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Entreprise [siret=ABC, Client [id=null, numeroClient=123]]...
2014-11-28 15:50:40,429 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-11-28 15:52:48,227 [main] INFO  org.jacademie.dao.ClientDao - Finding Client with id : 1...
2014-11-28 15:52:48,338 [main] INFO  org.jacademie.dao.ClientDao - Client found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-11-28 15:52:48,338 [main] INFO  org.jacademie.LiveMain - Client : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-11-28 15:52:48,338 [main] INFO  org.jacademie.LiveMain - Nb Commandes : 1
2014-11-28 15:54:13,101 [main] INFO  org.jacademie.dao.CommandeDao - Finding Commande with id : 1...
2014-11-28 15:54:13,212 [main] INFO  org.jacademie.dao.CommandeDao - Commande found : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]
2014-11-28 15:54:13,212 [main] INFO  org.jacademie.LiveMain - Commande : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]
2014-11-28 15:54:13,212 [main] INFO  org.jacademie.LiveMain - Concerne le client : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-11-28 15:58:00,665 [main] INFO  org.jacademie.dao.ClientDao - Finding Client with id : 1...
2014-11-28 15:58:00,766 [main] INFO  org.jacademie.dao.ClientDao - Client found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-11-28 15:58:00,766 [main] INFO  org.jacademie.dao.CommandeDao - Finding CommandeStatus with id : 1...
2014-11-28 15:58:00,766 [main] INFO  org.jacademie.dao.CommandeDao - CommandeStatus found : org.jacademie.domain.CommandeStatus@4748a0f9
2014-11-28 15:58:00,766 [main] INFO  org.jacademie.dao.ClientDao - Updating Client : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]...
2014-11-28 15:58:00,816 [main] INFO  org.jacademie.dao.ClientDao - Client updated.
2014-11-28 15:58:38,283 [main] INFO  org.jacademie.dao.ClientDao - Finding Client with id : 1...
2014-11-28 15:58:38,384 [main] INFO  org.jacademie.dao.ClientDao - Client found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-11-28 15:58:38,384 [main] INFO  org.jacademie.LiveMain - Client : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-11-28 15:58:38,384 [main] INFO  org.jacademie.LiveMain - Nb Commandes : 2
2014-11-28 17:11:00,383 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Entreprise [siret=ABC1, Client [id=null, numeroClient=1000]]...
2014-11-28 17:11:00,474 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-11-28 17:11:00,474 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Entreprise [siret=ABC2, Client [id=null, numeroClient=1001]]...
2014-11-28 17:11:00,474 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-11-28 17:11:00,474 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Entreprise [siret=BAC3, Client [id=null, numeroClient=1023]]...
2014-11-28 17:11:00,484 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-11-28 17:11:00,484 [main] INFO  org.jacademie.dao.EventDao - Creating Event : Event [id=null, date=Fri Nov 28 17:11:00 CET 2014, description=Event inter entreprise, invitedClients=[Entreprise [siret=BAC3, Client [id=4, numeroClient=1023]], Entreprise [siret=ABC2, Client [id=3, numeroClient=1001]], Entreprise [siret=ABC1, Client [id=2, numeroClient=1000]]]]...
2014-11-28 17:11:00,494 [main] INFO  org.jacademie.dao.EventDao - Event created.
2014-12-05 10:43:32,544 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Particulier [nom=P1, prenom=null, Client [id=null, numeroClient=1000]]...
2014-12-05 10:43:32,639 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-12-05 10:43:32,639 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Particulier [nom=P2, prenom=null, Client [id=null, numeroClient=1000]]...
2014-12-05 10:43:32,639 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-12-05 10:43:32,639 [main] INFO  org.jacademie.dao.ClientDao - Creating Client : Particulier [nom=P3, prenom=null, Client [id=null, numeroClient=1000]]...
2014-12-05 10:43:32,639 [main] INFO  org.jacademie.dao.ClientDao - Client created.
2014-12-05 10:43:32,639 [main] INFO  org.jacademie.dao.EventDao - Creating Event : Event [id=null, date=Fri Dec 05 10:43:32 CET 2014, description=Event inter particuliers, invitedClients=[Particulier [nom=P3, prenom=null, Client [id=7, numeroClient=1000]], Particulier [nom=P1, prenom=null, Client [id=5, numeroClient=1000]], Particulier [nom=P2, prenom=null, Client [id=6, numeroClient=1000]]]]...
2014-12-05 10:43:32,655 [main] INFO  org.jacademie.dao.EventDao - Event created.
2014-12-05 14:13:41,667 [main] INFO  org.jacademie.LiveMain - HQL Query found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-12-05 14:13:41,667 [main] INFO  org.jacademie.LiveMain - HQL Query found : Entreprise [siret=ABC1, Client [id=2, numeroClient=1000]]
2014-12-05 14:13:41,667 [main] INFO  org.jacademie.LiveMain - HQL Query found : Entreprise [siret=ABC2, Client [id=3, numeroClient=1001]]
2014-12-05 14:20:16,959 [main] INFO  org.jacademie.LiveMain - HQL Query found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-12-05 14:20:16,959 [main] INFO  org.jacademie.LiveMain - HQL Query found : Entreprise [siret=ABC1, Client [id=2, numeroClient=1000]]
2014-12-05 14:20:16,959 [main] INFO  org.jacademie.LiveMain - HQL Query found : Entreprise [siret=ABC2, Client [id=3, numeroClient=1001]]
2014-12-05 14:36:12,260 [main] INFO  org.jacademie.dao.ClientDao - Retrieving Entreprise by siret : A...
2014-12-05 14:36:12,417 [main] INFO  org.jacademie.dao.ClientDao - Entreprise retrieved : 3
2014-12-05 14:36:12,417 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-12-05 14:36:12,417 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC1, Client [id=2, numeroClient=1000]]
2014-12-05 14:36:12,417 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC2, Client [id=3, numeroClient=1001]]
2014-12-05 14:44:11,495 [main] INFO  org.jacademie.dao.ClientDao - Retrieving Entreprise by siret : A...
2014-12-05 14:44:11,652 [main] INFO  org.jacademie.dao.ClientDao - Entreprise retrieved : 3
2014-12-05 14:44:11,652 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-12-05 14:44:11,652 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC1, Client [id=2, numeroClient=1000]]
2014-12-05 14:44:11,652 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC2, Client [id=3, numeroClient=1001]]
2014-12-05 14:44:11,652 [main] INFO  org.jacademie.dao.ClientDao - Retrieving Particulier by name : P...
2014-12-05 14:44:11,668 [main] INFO  org.jacademie.dao.ClientDao - Particulier retrieved : 3
2014-12-05 14:44:11,668 [main] INFO  org.jacademie.LiveMain - Found : Particulier [nom=P1, prenom=null, Client [id=5, numeroClient=1000]]
2014-12-05 14:44:11,668 [main] INFO  org.jacademie.LiveMain - Found : Particulier [nom=P2, prenom=null, Client [id=6, numeroClient=1000]]
2014-12-05 14:44:11,668 [main] INFO  org.jacademie.LiveMain - Found : Particulier [nom=P3, prenom=null, Client [id=7, numeroClient=1000]]
2014-12-05 15:06:01,371 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by product : DENTIFRICE...
2014-12-05 15:06:01,482 [main] INFO  org.jacademie.dao.CommandeDao - Commande retrieved : 0
2014-12-05 15:07:32,868 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by product : DENTIFRICE...
2014-12-05 15:07:33,009 [main] INFO  org.jacademie.dao.CommandeDao - Commande retrieved : 1
2014-12-05 15:07:33,009 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=2, date=2014-11-28, lignes=[LigneCommande [id=2, quantite=1, labelProduit=Dentifrice]]]
2014-12-05 15:07:33,009 [main] INFO  org.jacademie.LiveMain - Entreprise [siret=ABC, Client [id=1, numeroClient=123]] has ordered Dentifrice !
2014-12-05 15:09:20,541 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by product : BROSSE...
2014-12-05 15:09:20,698 [main] INFO  org.jacademie.dao.CommandeDao - Commande retrieved : 1
2014-12-05 15:10:49,091 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by product : BROSSE...
2014-12-05 15:10:49,248 [main] INFO  org.jacademie.dao.CommandeDao - Commande retrieved : 1
2014-12-05 15:10:49,248 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]
2014-12-05 15:10:49,248 [main] INFO  org.jacademie.LiveMain - Entreprise [siret=ABC, Client [id=1, numeroClient=123]] has ordered Dentifrice !
2014-12-05 15:12:12,226 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by product : BROSSE...
2014-12-05 15:12:12,368 [main] INFO  org.jacademie.dao.CommandeDao - Commande retrieved : 1
2014-12-05 15:12:12,368 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]
2014-12-05 15:12:12,368 [main] INFO  org.jacademie.LiveMain - Entreprise [siret=ABC, Client [id=1, numeroClient=123]] has ordered 'Brosse*' !
2014-12-05 15:17:30,110 [main] INFO  org.jacademie.dao.ClientDao - Retrieving all Clients...
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.dao.ClientDao - Clients retrieved : 7
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC, Client [id=1, numeroClient=123]]
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC1, Client [id=2, numeroClient=1000]]
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=ABC2, Client [id=3, numeroClient=1001]]
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Entreprise [siret=BAC3, Client [id=4, numeroClient=1023]]
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Particulier [nom=P1, prenom=null, Client [id=5, numeroClient=1000]]
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Particulier [nom=P2, prenom=null, Client [id=6, numeroClient=1000]]
2014-12-05 15:17:30,283 [main] INFO  org.jacademie.LiveMain - Found : Particulier [nom=P3, prenom=null, Client [id=7, numeroClient=1000]]
2014-12-05 16:03:25,633 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving CommandeStatus by label : ...
2014-12-05 16:05:09,032 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving CommandeStatus by label : ...
2014-12-05 16:05:09,127 [main] INFO  org.jacademie.dao.CommandeDao - CommandeStatus retrieved : 0
2014-12-05 16:05:09,127 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by status : ...
2014-12-05 16:05:09,143 [main] INFO  org.jacademie.dao.CommandeDao - Commandes retrieved : 0
2014-12-05 16:06:18,018 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving CommandeStatus by label : ARCHIVÉE...
2014-12-05 16:06:18,128 [main] INFO  org.jacademie.dao.CommandeDao - CommandeStatus retrieved : 0
2014-12-05 16:06:18,128 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by status : LIVRÉE...
2014-12-05 16:06:18,159 [main] INFO  org.jacademie.dao.CommandeDao - Commandes retrieved : 2
2014-12-05 16:06:18,159 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]
2014-12-05 16:06:18,159 [main] INFO  org.jacademie.dao.CommandeDao - Updating Commande : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]...
2014-12-05 16:06:18,175 [main] INFO  org.jacademie.dao.CommandeDao - Commande updated.
2014-12-05 16:06:18,175 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=2, date=2014-11-28, lignes=[LigneCommande [id=2, quantite=1, labelProduit=Dentifrice]]]
2014-12-05 16:06:18,175 [main] INFO  org.jacademie.dao.CommandeDao - Updating Commande : Commande [id=2, date=2014-11-28, lignes=[LigneCommande [id=2, quantite=1, labelProduit=Dentifrice]]]...
2014-12-05 16:06:18,190 [main] INFO  org.jacademie.dao.CommandeDao - Commande updated.
2014-12-05 16:07:31,905 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving CommandeStatus by label : ARCHIVÉE...
2014-12-05 16:07:32,016 [main] INFO  org.jacademie.dao.CommandeDao - CommandeStatus retrieved : 1
2014-12-05 16:07:32,016 [main] INFO  org.jacademie.dao.CommandeDao - Retrieving Commande by status : LIVRÉE...
2014-12-05 16:07:32,047 [main] INFO  org.jacademie.dao.CommandeDao - Commandes retrieved : 2
2014-12-05 16:07:32,047 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]
2014-12-05 16:07:32,047 [main] INFO  org.jacademie.dao.CommandeDao - Updating Commande : Commande [id=1, date=2014-11-28, lignes=[LigneCommande [id=1, quantite=1, labelProduit=Brosse à dents]]]...
2014-12-05 16:07:32,062 [main] INFO  org.jacademie.dao.CommandeDao - Commande updated.
2014-12-05 16:07:32,062 [main] INFO  org.jacademie.LiveMain - Found : Commande [id=2, date=2014-11-28, lignes=[LigneCommande [id=2, quantite=1, labelProduit=Dentifrice]]]
2014-12-05 16:07:32,062 [main] INFO  org.jacademie.dao.CommandeDao - Updating Commande : Commande [id=2, date=2014-11-28, lignes=[LigneCommande [id=2, quantite=1, labelProduit=Dentifrice]]]...
2014-12-05 16:07:32,078 [main] INFO  org.jacademie.dao.CommandeDao - Commande updated.
